id	name	description	country_id	iata_code	icao_code	latitude	longitude	elevation
8337	Gbangbatok Airport	Gbangbatok	62	GBK	GFGK	7.767	-12.383	500
8338	Hong Kong China Ferry Terminal	Hong Kong	200			22.2992	114.16616	0
8339	Tampa Executive Airport	Tampa	17	VDF		28.01398	-82.34528	22
8340	UOTT	Turukhansk	191		UOTT	65.46	87.53	125
8341	Podkamennaya Tunguska	Bor	191		UNIP	61.34	89.56	213
8342	Fort Worth Alliance Airport	Fort Worth	17	AFW	KAFW	32.98778	-97.31889	722
8343	East Troy Municipal Airport	East Troy	17	57C	K57C	42.79717	-88.37261	860
8344	Kolpashevo Airport	Kolpashevo	191		UNLL	58.3333	82.9333	243
8345	Montgomery Field	San Diego	17	MYF	NULL	32.4759	117.759	17
8346	Gimpo International Airpot	Seoul	158	SEL		37.55831	126.79059	58
8347	Ali Al Salem Air Base	Kuwait	142		OKAS	29.34674	47.52075	472
8348	Renmark	Renmark	126	RMK	YREN	-34.118	140.404	115
8349	Leigh Creek	Leigh Creek	126		YLEC	-30.59833	138.42583	856
8350	Warburton	Warburton Community	126		YWBR	-26.12833	126.58333	1500
8351	Cunderdin	Cunderdin	126		YCUN	-31.62222	117.21667	705
8352	Rottnest Island	Rottnest Island	126		YRTI	-32.00667	115.53972	12
8353	Forrest	Forrest	126		YFRT	-30.83806	128.115	511
8354	Ballarat	Ballarat	126		YBLT	-37.51167	143.79111	1433
8355	Keewaywin	Keewaywin	4	KEW	CPV8	52.99111	-92.83639	988
8356	Marathon	Marathon	4	YSP	CYSP	48.75528	-86.34444	1035
8357	Rene Fontaine	Hearst	4	YHF	CYHF	49.71389	-83.68694	826
8358	Hornepayne	Hornepayne	4	YHN	CYHN	49.19306	-84.75889	1099
8359	Kirkland Lake	Kirkland Lake	4	YKX	CYKX	48.21028	-79.98139	1157
8360	Manitouwadge	Manitouwadge	4	YMG	CYMG	49.08389	-85.86056	1198
8361	Wawa	Wawa	4	YXZ	CYXZ	47.96694	-84.78639	944
8362	Manitoulin East	Manitowaning	4	YEM	CYEM	45.8425	-81.8575	869
8363	Slate Falls	Slate Falls	4		CKD9	51.13	-91.66556	1355
8364	Collingwood	Collingwood	4		CNY3	44.44917	-80.15833	730
8365	Brantford	Brantford	4	YFD	CYFD	43.13139	-80.3425	815
8366	Lawrence Municipal	Lawrence	17	LWC	KLWC	39.00917	-95.2175	833
8367	Wellington Municipal	Wellington	17	EGT	KEGT	37.39411	-97.42322	1277
8368	Isla San Jose	Isla San Jose	114			8.252	-79.0668	150
8369	Griffin-Spalding County Airport	Griffin	17	6A2		33.22697	-84.27494	958
8370	Dieu Merci	Saint-Elie	168			4.7828	-53.2611	253
8371	DEGRA	REMIRE-MONTJOLY	168			4.8708	52.2783	33
8372	Herapel	Morsbach	87			49.1606	6.8649	840
8373	Degrad des Cannes	REMIRE-MONTJOLY	168			4.8708	-52.2783	33
8374	Elysee	Elysee	168			4.75	-54.05	100
8375	Citron	Citron	168			4.7301	-53.9516	100
8376	Yaou	Maripasoula	168			3.7243	-53.9747	300
8377	Helicojyp	REMIRE-MONTJOLY	168			4.8936	-52.2922	39
8378	Nicosia International Airport	Nicosia	84	NIC		35.15111	33.27222	0
8379	Pompano Beach Airpark	Pompano Beach	17	PMP	KPMP	26.24714	-80.11106	19
8380	Mallacoota Airport	Mallacoota	126	XMC	YMCO	-37.5983	149.72	31
8381	Prince Abdul Majeed Airport	Al-Ula	137	ULH	OEAO	26.63672	37.90802	2047
8382	Pogapa Airstrip	Pogapa	206			-3.7518	136.84248	6060
8383	Pogapa Airstrip	Pogapa	206			-3.7518	136.84248	6060
8384	Greyhound Station	Washington DC	17		DCBS	38.90339	-77.00583	0
8385	Roma Street Railway Station	Brisbane	126			-27.46667	-153.01667	100
8386	Roma Street Railway Station	Brisbane	126			-27.46667	153.01667	100
8387	Rockhampton Railway Station	Rockhampton	126			-23.37894	150.51232	100
8388	Sydney Terminal Railway Station	Sydney	126			-33.88373	151.20592	100
8389	Melbourne Southern Cross Railway Station	Melbourne	126			-37.81816	144.95339	111
8390	Nambour Railway Station	Nambour	126			-26.61735	152.97378	400
8391	Bundaberg Railway Station	Bundaberg	126			-24.86784	152.34942	100
8392	Hung Hom Railway Station	Hong Kong	200			22.30881	114.16962	100
8393	Hong Kong Railway Station	Hong Kong	200			22.28463	114.15823	100
8394	Shelby County Airport	Alabaster	17	EET	KEET	33.17778	-86.78322	586
8395	Yuendumu	Yuendumu	126	YUE	YYND	-22.25417	131.78194	2205
8396	Gare de Strasbourg	Strasbourg	87	XWG		48.58507	7.73455	475
8397	Sky Ranch at Carefree	Carefree	17		18AZ	33.81809	-111.89792	2568
8398	St Peter and St Paul Fortress	St. Petersburg	191			59.95144	30.31383	30
8399	Guangzhou South Railway Station	Guangzhou	215	GZS		22.99008	113.27063	1
8400	Oddballs Camp Private Airstrip	Okavango Oddballs Camp	34			-19.53128	23.09185	3133
8401	Lombok International Airport	Praya	206	LOP	WADL	-8.75732	116.27668	52
8402	Marmul	Marmul	145	OMM	OONR	18.13333	55.26667	900
8403	One Hundred Mile House Airport	One Hundred Mile House	4		CAV3	51.3833	-121.1825	3055
8404	South Cariboo Regional Airport	108 Mile Ranch	4	ZML	CZML	51.4412	-121.1958	3129
8405	Glasgow City Heliport	Glasgow	20		EGEG	55.5141	-4.1749	10
8406	Yarram	Yarram	126		YYRM	-38.56	146.75	200
8407	Hebei Handan Airport	Handan	215	HDG	ZBHD	36.524	114.43	0
8408	Jade Mountain Helipad	Soufriere	181			13.86892	-61.0736	341
8409	Indianapolis Metropolitan Airport	Indianapolis	17	UMP	KUMP	39.93528	-86.045	811
8410	London-Corbin Airport-MaGee Field	London	17	LOZ	KLOZ	37.08689	-84.07739	1212
8411	Camden Station	Baltimore	17			39.28372	-76.62163	49
8412	Fredericksburg Amtrak Station	Fredericksburg	17	FBG		38.29842	-77.45688	130
8413	Pamalican Airstrip	Cuyo	159			11.3545	120.73099	0
8414	Warsaw Modlin	Warsaw	31	WMI	EPMO	52.45111	20.65167	341
8415	Buffalo Bus Terminal	Buffalo	17		BBUF	42.88351	-78.87205	0
8416	Twelve Apostles Heliport	Princetown	126			-38.66583	143.10444	165
8417	Jixi Airport	Jixi	215	JXA	ZYJX	45.30611	130.99667	0
8418	King St Station	Seattle	17		SEAT	47.5985	-122.3299	7
8422	Palatka Amtrak Station	Palatka	17			29.64918	-81.64046	16
8423	Gimli Industrial Park Airport	Gimli	4	YGM	CYGM	50.62806	-97.04333	753
8424	Matheson Island Airport	Matheson Island	4			51.73222	-96.93444	725
8425	Matheson Island Airport	Matheson Island	4			51.73222	-96.93444	725
8426	Matheson Island Airport	Matheson Island	4		CJT2	51.73222	-96.93444	725
8427	Tura	Tura	191		UNIT	64.33	100.43	400
8428	Beloyarsky	Beloyarsky	191	EYK	USHQ	63.68306	66.68306	25
8429	Ypenburg	Ypenburg	25		EHYB	52.04038	4.36577	0
8430	John H. Batten Airport	Racine	17	RAC	KRAC	42.7605	-87.8152	674
8431	Taytay Sandoval	Taytay	159	RZP	RPSD	11.05167	119.5183	75
8432	Gera Leumnitz	Gera	16		EDAJ	50.8814	12.1322	100
8433	Gera Leumnitz	Gera	16			50.88002	12.13241	100
8434	Mira Flores	Mira Flores	165			1.44455	-71.94992	300
8435	Kasimovo	Saint-Petersburg	191		XLLN	60.20006	30.33493	230
8436	Otaru	Otaru	157	QOT		43.18944	141.00222	0
8437	Noboribetsu	Noboribetsu	157			42.46867	141.03833	361
8438	Terlet	Arnhem	25		EHTL	52.05722	5.92444	276
8439	Schaffen Diest	Schaffen	15			51.00285	5.06065	100
8440	Blomberg 3GGW	Blomberg	16			51.9304	9.09428	200
8441	Buckeburg	Buckeburg	16			52.27976	9.07984	200
8442	Shigatse Peace Airport	Shigatse	215	RKZ	ZURK	29.35167	89.30694	12408
8443	Redlands Municipal Airport	Redlands	17	REI	KREI	34.08525	-117.14639	1574
8444	Chemehuevi Valley	Chemehuevi Valley	17	49X		34.52889	-114.43197	638
8445	Flabob Airport	Riverside	17	RIR	KRIR	33.98878	-117.40997	764
8446	Tacoma Narrows Airport	Tacoma	17	TIW	KTIW	47.26794	-122.57811	294
8447	Tampa North Aero Park	Tampa	17	X39		28.22128	-82.37456	68
8448	Athuruga	Athuruga	71			3	72	0
8449	Athuruga	Athuruga	71			3	72	0
8450	Athuruga	Athuruga	71			3	72	0
8451	STROE KAZERNE	STROE	25			52.19814	5.7058	10
8452	\\'t Harde	Oldebroek	25			52.4065	5.89849	10
8453	WERL KAZERNE	WERL	16			51.56691	7.91533	100
8454	SZEGED	SZEGED	89			46.25276	20.09652	100
8455	LAKE WANNSEE	BERLIN	16			52.43752	13.17556	0
8456	Tenkiller Lake Airpark	COOKSON	17			35.70554	-94.9336	150
8457	HOEVENEN	HOEVENEN	15			51.30411	4.38877	50
8458	GRAS	HARREVELD	25			51.98113	6.51625	50
8459	Muenster-Telgte	TELGTE	16		EDLO	51.94456	7.77329	100
8460	Jack Edwards Airport	Gulf Shores	17	JKA	KJKA	30.28964	-87.67178	17
8461	General Villamil Airport	Isabela	163		SEII	-0.9425	-90.95306	35
8462	Balzers Heliport	Balzers	99		LSXB	47.07667	9.5	1585
8463	Vieste Heliport	Vieste	90	VIF		41.88528	16.17694	46
8464	Alpha	Cork	26			51.40038	-7.90146	100
8465	Gogld	Island of Gogland	191			60.01166	27.00824	10
8466	HIBER	Offshore	112			19.39861	-92.01611	100
8467	Punitz-Guessing	Punitz-Guessing	95		LOGG	47.14833	16.31833	950
8468	Khmeinitskiy	Khmeinitskiy	192	HMJ	UKLH	49.366	26.933	351
8469	Hiroshima-Nishi	Hiroshima	157	HIW	RJBH	34.367	132.408	9
8470	Annapolis	Annapolis	17		ANNA	38.97294	-76.50116	0
8471	High River Regional Airport	High River	4			50.3333	-113.833	3431
8472	Yalata	Yalata	126		YYTA	-31.29	131.51	100
8473	Hazleton Municipal	Hazleton	17	HZL	KHZL	40.98917	-76.0025	1603
8474	Greater Cumberland Rgnl.	Cumberland	17	CBE	KCBE	39.61528	-78.76056	775
8475	Sugar Loaf Shores Airport	Key West	17		7FA1	24.64875	-81.57981	4
8476	Wyndham	Wyndham	126		YWYM	-15.2857	128.0722	100
8477	Bob Quinn Lake	Bob Quinn Lake	4	YBO	CBW4	56.58	-130.5	50
8478	Songo Songo	Songo Songo Island	80			-8.52806	39.50694	1
8479	Jongomero Camp	Ruaha National Park	80			-7.895	34.58085	0
8480	Msembe Airstrip	Msembe	80			-7.68611	35.92694	0
8481	Fox Glacier Airstrip	Fox Glacier	133	FGL		-43.4	170.033	475
8482	Grabtsevo	Kaluga	191	KLF	UUBS	54.55	36.367	600
8483	Reykjahlid	Reykjahlid	3			65.6	-17	100
8484	Central Station	Stockholm	32	XEV		59.33	18.05806	10
8485	Central Station	Uppsala	32	QYX		59.85833	17.64611	23
8486	Centraal	Rotterdam	25	QRH		51.92444	4.46944	7
8487	Holesovice	Praha	92	XYJ		50.11	14.43944	616
8488	Hauptbahnhof	Bonn	16	BNJ		50.73194	7.09694	204
8489	Central	Copenhagen	27	ZGH		55.67278	12.56444	16
8490	Hauptbahnhof	Salzburg	95	ZSB		47.81306	13.04667	1391
8491	Centraal	Antwerp	15	ZWE		51.21722	4.42111	51
8492	Ellisras	Lephalale	33	ELL	FAEA	-23.66667	27.75	2700
8493	Tri-County Regional Airport	Lone Rock	17	LNR	KLNR	43.21167	-90.18167	718
8494	Price County Airport	Phillips	17		KPBH	45.705	-90.40306	1466
8495	Municipal	Monroe	17		KEFT	42.61639	-89.59194	1079
8496	Regional Airport	Joliet	17	JOT	KJOT	41.51778	-88.17556	582
8497	Illinois Valley Regional	Peru	17	VYS	KVYS	41.35194	-89.15306	654
8498	Dirk Hartog Island	Dirk Hartog Island	126		YDHD	-26.00937	113.16001	15
8499	Reynolds Field	Jackson	17	JXN	KJXN	42.26056	-84.46056	1001
8500	Flugplatz	Furstenwalde	16		EDAL	52.39389	14.09972	141
8501	Flugplatz Finow	Eberswalde	16		EDAV	52.82722	13.69361	121
8502	Joseph A. Hardy Airport	Connellsville	17		KVVS	39.95917	-79.65722	1267
8503	Bedford County	Bedford	17		KHMZ	40.08611	-78.51333	1162
8504	Wings Field	Philadelphia	17	BBX	KLOM	40.1375	-75.265	302
8505	County	Okeechobee	17	OBE	KOBE	27.26583	-80.85111	34
8506	Regional - Hendricks AAF	Sebring	17	SEF	KSEF	27.45639	-81.34222	63
8507	Executive	Avon Park	17	AVO	KAVO	27.59139	-81.52889	160
8508	Gilbert Airport	Winter Haven	17	GIF	KGIF	28.06278	-81.75333	145
8509	Municipal Airport	Zephyrhills	17	ZPH	KZPH	28.22806	-82.15583	90
8510	International Airport	Ocala	17	OCF	KOCF	29.1725	-82.22417	89
8511	Jesup-Wayne County Airport	Jesup	17	JES	KJES	31.55389	-81.8825	107
8512	Madison GA Municipal Airport	Madison	17	52A	K52A	33.61212	-83.46044	694
8513	Coweta County Airport	Newnan	17	CCO	KCCO	33.31157	-84.76976	970
8514	McDuffie County Airport	Thomson	17	HQU	KHQU	33.52973	-82.51695	501
8515	Municipal Airport	Aiken	17	AIK	KAIK	33.64939	-81.68503	529
8516	Woodward Field	Camden	17	CDN	KCDN	34.28358	-80.56486	302
8517	Municipal Airport	Lumberton	17	LBT	KLBT	34.60981	-79.05956	125
8518	Ridgeland Airport	Ridgeland	17	3J1		32.49342	-80.99175	79
8519	Moore County Airport	Pinehurst-Southern Pines	17	SOP	KSOP	35.23761	-79.3888	455
8520	Richmond County Airport	Rockingham	17	RCZ	KRCZ	34.89131	-79.75961	358
8521	Bamberg County Airport	Bamberg	17	99N		33.30453	-81.10842	231
8522	Richland Airport	Richland Center	17	93C		43.28336	-90.29828	742
8523	Municipal Airport	Viroqua	17	Y51		43.57936	-90.89647	1292
8524	Baraboo Wisconsin Dells Airport	Baraboo	17	DLL	KDLL	43.52178	-89.77093	979
8525	Foster Field	Apple River	17	7A4		42.46644	-90.16939	990
8526	Regional Airport	Statesville	17	SVH	KSVH	35.765	-80.9539	968
8527	Sylvania Airport	Sturtevant	17	C89		42.70325	-87.95897	785
8528	Municipal Airport	Burlington	17	BUU	KBUU	42.69072	-88.30468	780
8529	Stroudsburg-Pocono Airport	East Stroudsburg	17	N53		41.03587	-75.16068	480
8530	Spring Hill Airport	Sterling	17	70N		41.34736	-75.4159	1729
8531	Randall Airport	Middletown	17	06N		41.43191	-74.39156	523
8532	William T. Piper Mem.	Lock Haven	17	LHV	KLHV	41.13578	-77.42231	556
8533	Grove City Airport	Grove City	17	29D		41.14603	-80.16775	1371
8534	Lansdowne Airport	Youngstown	17	04G		41.13047	-80.61958	1044
8535	Wadsworth Municipal	Wadsworth	17	3G3		41.00316	-81.75644	974
8536	Ashland County Airport	Ashland	17	3G4		40.90297	-82.25564	1206
8537	Pittsburgh-Monroeville Airport	Monroeville	17	4G0		40.45264	-79.77492	1187
8538	Zelienople Municipal Airport	Zelienople	17		KPJC	40.80197	-80.16086	898
8539	Somerset County Airport	Somerset	17	2G9		40.03887	-79.015	2275
8540	Youngstown Elser Metro Airport	Youngstown	17	4G4		40.9618	-80.67733	1070
8541	Braceville Airport	Braceville	17	41N		41.21117	-80.96926	900
8542	Lorain County Regional Airport	Lorain-Elyria	17	LPR	KLPR	41.34428	-82.17764	793
8543	Germack Airport	Geneva	17	7D9		41.77783	-80.90398	820
8544	Burke Lakefront Airport	Cleveland	17	BKL	KBKL	41.5175	-81.68333	583
8545	Chautauqua County-Dunkirk Airport	Dunkirk	17	DKK	KDKK	42.49334	-79.27204	693
8546	Hamburg Inc Airport	Hamburg	17	4G2		42.70089	-78.91476	751
8547	Trenton-Robbinsville Airport	Trenton	17	N87		40.21394	-74.60178	118
8548	South Jersey Regional Airport	Mount Holly	17	VAY	KVAY	39.94289	-74.84575	53
8549	Spitfire Aerodrome	Pedricktown	17	7N7		39.73556	-75.39772	40
8550	Linden Airport	Linden	17	LDJ	KLDJ	40.61745	-74.24459	23
8551	Morgantown Airport	Morgantown	17	O03		40.15704	-75.87049	600
8552	Harford County Airport	Churchville	17	0W3		39.56684	-76.2024	409
8553	Tri-State Steuben County Airport	Angola	17	ANQ	KANQ	41.6397	-85.08349	995
8554	Plymouth Municipal Airport	Plymouth	17	C65		41.36513	-86.30026	800
8555	Warsaw Municipal Airport	Warsaw	17		KASW	41.27469	-85.84006	850
8556	Van Wert County Airport	Van Wert	17	VNW	KVNW	40.86383	-84.60636	787
8557	Port Bucyrus-Crawford County Airport	Bucyrus	17	17G		40.78156	-82.97481	1003
8558	Lake Wales Municipal Airport	Lake Wales	17	X07		27.89381	-81.62039	127
8559	Brooks Field Airport	Marshall	17	RMY	KRMY	42.25119	-84.95544	941
8560	Genesee County Airport	Batavia	17	GVQ	KGVQ	43.03175	-78.16967	914
8561	Finger Lakes Regional Airport	Seneca Falls	17	0G7		42.88356	-76.78123	492
8562	Stormville Airport	Stormville	17	N69		41.57697	-73.73235	358
8563	Robertson Field	Plainville	17	4B8		41.68933	-72.86469	202
8564	Williams County Airport	Bryan	17	0G6		41.46731	-84.50678	730
8565	Clearwater Air Park	Clearwater	17	CLW	KCLW	27.97647	-82.75867	70
8566	South Lakeland Airport	Lakeland	17	X49		27.93336	-82.04397	110
8567	Scatsta Airport	Scatsta	20	SCS		60.433	-1.3	0
8568	North Sea	Buchan Alpha	20			57.9039	0.0319	0
8569	North Sea	Buchan Alpha	20			57.9039	0.0319	0
8570	North Sea	Claymore	20		CLAA	58.4494	-0.2536	0
8571	North Sea	FPSO Anasuria	20		ANAS	57.1524	0.0483	0
8572	North Sea	BP Bruce	20		BRU1	58.44	2.33	0
8573	North Sea	Buchan Alpha	20		BUCA	57.9039	0.0319	0
8574	North Sea	Buzzard	20		BUZZ	56.8	0.766	0
8575	North Sea	Clyde	20		CLY1	56.45	2.2833	0
8576	North Sea	Cormorant Alpha	20		COA1	61.2333	-1.15	0
8577	North Sea	Forties Alpha	20		FA08	57.7167	-1.0167	0
8578	North Sea	Forties Charlie	20		FC08	57.7167	-1.0167	0
8579	North Sea	Fulmar	20		FUA1	56.48	2.13	0
8580	North Sea	Gannet Alpha	20		GAA1	57.3	1.2	0
8581	North Sea	Montrose Alpha	20		MOA1	57.4506	1.3883	0
8582	North Sea	Tern	20		TEA1	61.3333	0.8333	0
8583	Atlantic Ocean	FPSO Xikomba	49		XKSO	-6.0333	11.0166	0
8584	Zoo	Berlin	16	QWC		52.50722	13.3325	120
8585	Frankfurt Oder Hbf	Frankfurt Oder	16	ZFR		52.33694	14.54722	177
8586	Gare de Lyon	Paris	87	PLY		48.84472	2.37361	129
8587	Gare de LEst	Paris	87	XHP		48.87694	2.35917	149
8588	All Airports	Paris	87	PAR		48.85639	2.35222	107
8589	Ostbahnhof	Berlin	16	BHF		52.51	13.43472	135
8590	All Airports	London	20	LON		51.50806	-0.12778	66
8591	All Airports	New York	17	NYC		40.71417	-74.00583	31
8592	All Airports	Chicago	17	CHI		41.88361	-87.63167	596
8593	Meigs Field	Chicago	17	CGX	KCGX	41.86028	-87.60972	585
8594	All Airports	Tokyo	157	TYO		35.68944	139.69167	123
8595	All Airports	Beijing	215	BJS		39.90417	116.40722	171
8596	All Airports	Milan	90	MIL		45.46361	9.18806	402
8597	All Airports	Washington	17	WAS		38.88944	-77.03528	25
8598	All Airports	Montreal	4	YMQ		45.50861	-73.55389	53
8599	All Airports	Toronto	4	YTO		43.65306	-79.38306	302
8600	Longhua Airport	Shanghai	215		ZSSL	31.16694	121.45361	14
8601	Pickens County Airport	Jasper	17	JZP	KJZP	34.45347	-84.45722	1535
8602	Gesundbrunnen	Berlin	16	BGS		52.54861	13.38944	150
8603	Saarmund Airport	Saarmund	16		EDCS	52.30899	13.10067	160
8604	Grand Strand Airport	North Myrtle Beach	17	CRE		33.81175	-78.72394	31
8605	Sun Moon Lake Airport	Sun Moon Lake	156	SMT		23.8833	120.933	2405
8606	Lansing Municipal	Lansing	17	IGQ	KIGQ	41.53492	-87.52953	620
8607	Bloyer Field	Tomah	17	Y72		43.97622	-90.48061	966
8608	Ramona Airport	Ramona	17	RNM	KRNM	33.03917	-116.91525	1395
8609	Dole-Pont Sur Yonne Airport	Pont Sur Yonne	87		LFGO	48.28833	3.24639	223
8610	Dole-St Florentin Cheu Airport	St Florentin Cheu	87		LFGP	47.98139	3.77639	345
8611	Guiscriff-Saulieu Liernais Airport	Saulieu	87		LFEW	47.23861	4.26306	1699
8612	Olten Airport	Olten	99		LSPO	47.34361	7.8875	1370
8613	Buochs Airport	Buochs	99	BXO	LSZC	46.9725	8.39861	1464
8614	Ambri Airport	Quinto	99		LSPM	46.51306	8.68944	3214
8615	Lodrino Airport	Lodrino	99		LSML	46.29499	8.9916	850
8616	Roudnice Airport	Roudnice nad Lebem	92		LKRO	50.40722	14.23278	719
8617	Usti Nad Labem Airport	Usti Nad Labem	92		LKUL	50.69889	13.97083	765
8618	Mauterndorf Airport	Mauterndorf	95		LOSM	47.13167	13.69528	3629
8619	Notsch Im Gailtal Airport	Notsch Im Gailtal	95		LOKN	46.58083	13.62917	1810
8620	Forchheim Airport	Karlsruhe	16		EDTK	49.09778	8.45306	400
8621	Bergstrasse Airport	Weinheim	16		EDGZ	49.56722	8.61139	319
8622	Creil-Meaux Esbly Airport	Meaux	87		LFPE	48.92861	2.83306	210
8623	Belleau Airport	Chateau-Thierry	87		LFFH	49.06694	3.35611	719
8624	Branch County Memorial Airport	Coldwater	17	OEB	KOEB	41.93357	-85.05229	959
8625	Wilkes-Barre Wyoming Valley Airport	Wilkes-Barre	17	WBW	KWBW	41.29731	-75.85224	543
8626	Lost Nation Municipal Airport	Willoughby	17	LNN	KLNN	41.68403	-81.38975	626
8627	Taoyuan Air Base	Taoyuan	156		RCGM	25.0566	121.24426	143
8628	Uummannaq Heliport	Uummannaq	2	UMD	BGUM	70.4047	52.0702	5
8629	Civitavecchia	Civitavecchia	90			42.6	11.48	0
8630	Bayannur	Bayannur	215	RLK		40.92639	107.73889	3389
8631	Capital City Airport	Frankfort	17	FFT	KFFT	38.18197	-84.90614	812
8632	Lewiston Maine	Lewiston	17	LEW	KLEW	44.04847	-70.28351	288
8633	Inowroclaw Inowr Airport	Inowroclaw	31		EPIR	52.82944	18.33056	259
8634	Pruszcz Gdansk Airport	Pruszcz Gdansk	31		EPPR	54.24806	18.67167	21
8635	Florence	Florence	17	6S2		43.98282	-124.11137	51
8636	Martin Campbell Field Airport	Copperhead	17	1A3		35.01581	-84.34683	1789
8637	Sudkreuz	Berlin	16		BPAP	52.47556	13.36444	136
8638	Naval Air Station	Glenview	17	NBU	KNBU	42.09056	-87.8225	653
8639	Bloyer Field	Tomah	17		KY72	43.97528	-90.48333	965
8640	Yongning Air Base	Beijing	215		CN-0	40.5031	116.108	1677
8641	Marco Islands	Marco Island Airport	17	MRK	KMKY	25.99503	-81.67253	5
8642	Boipeba	Boipeba Island	161			-13.56559	-38.93924	5
8643	Boipeba	Boipeba Island	161			-13.56559	-38.93924	5
8644	Drummond Island Airport	Drummond Island	17	DRM	KDRM	46.00931	-83.74393	668
8645	Garland Airport	Lewiston	17	8M8		44.80653	-84.27619	1218
8646	Gladwin Zettel Memorial Airport	Gladwin	17	GDW	KGDW	43.97059	-84.47502	774
8647	Lowell City Airport	Lowell	17	24C		42.95392	-85.34391	681
8648	South Haven Area Regional Airport	South Haven	17	LWA	KLWA	42.35119	-86.25564	666
8649	Schaumburg Regional	Schaumburg	17	06C		41.98934	-88.10124	801
8650	Khulna Seaplane Landing Site	Khulna	199			22.4649	89.35126	0
8651	Khulna Seaplane Landing Site	Khulna	199			22.4649	89.35126	0
8652	Khulna Seaplane Landing Site	Khulna	199			22.4649	89.35126	0
8653	Marshfield Municipal Airport	Marshfield	17	MFI	KMFI	44.63688	-90.18933	1278
8654	Alexander Field South Wood County Airport	Wisconsin Rapids	17	ISW	KISW	44.36065	-89.83814	1021
8655	Clinton Municipal	Clinton	17	CWI	KCWI	41.83075	-90.32897	708
8656	Wiescheid	Langenfeld	16			51.14166	6.9873	1000
8657	Wadi Rum	Wadi Rum Desert	140			29.68209	35.47073	1000
8658	Beverly Municipal Airport	Beverly	17	BVY	KBVY	42.58414	-70.91614	107
8659	Priob\\'e	Priob\\'e	191			62.5461	65.6261	200
8660	Nagaur Airport	Nagaur	196		VI73	27.2083	73.7114	3853
8661	Ostafyevo International Airport	Moscow	191		UUMO	55.51167	37.50722	568
8662	Oakdale Airport	Oakdale	17	O27		37.75633	-120.80019	237
8663	Trois Rivieres Airport	Trois Rivieres	4	YRQ	CYRQ	46.35167	-72.68056	199
8664	Poplar Bluff Municipal Airport	Poplar Bluff	17	POF	KPOF	36.77394	-90.32486	331
8665	Somerset Airport	Somerville	17		KSMQ	40.62599	-74.67024	105
8666	Eastport Municipal Airport	Eastport	17	EPM	KEPM	44.91011	-67.01269	45
8667	Keokuk Municipal Airport	Keokuk	17	EOK	KEOK	40.45991	-91.4285	671
8668	Banks Airport	Swans Island	17	ME5		44.16539	-68.42817	100
8669	Perth Scone Airport	Perth	20	PSL	EGPT	56.43972	-3.37139	392
8670	Caernarfon Airport	Caernarfon	20		EGCK	53.10417	-4.34028	14
8671	Grefrath-Niershorst Airport	Grefrath	16		EDLF	51.33389	6.35944	105
8672	Offenburg	Offenburg	16			48.4711	7.9411	535
8673	Oberwolfach	Oberwolfach	16			48.3167	8.2167	1060
8674	Karlsruhe Hbf	Karlsruhe	16			49.0135	8.4044	377
8675	Lichtenwalde	Lichtenwalde	16			50.8833	13.0167	984
8676	Karlsruhe	Karlsruhe	16			49.0135	8.4044	377
8677	Holzhau	Holzhau	16			50.73333	13.6	1969
8678	Porto	Porto	96			41.1667	8.5833	341
8679	Lisboa-Oriente	Lisboa	96			38.42497	9.82179	7
8680	Bad Herrenalb	Bad Herrenalb	16			48.79768	8.43615	1198
8681	St. Paul Downtown Airport - Holman Field	St. Paul	17		KSTP	44.93462	-93.06034	705
8682	Soderhamn Airport	Soderhamn	32	SOO	ESCL	61.26167	17.09806	94
8683	Newcastle Airfield	Newcastle	26		EINC	53.07306	-6.03972	14
8684	Saravane Airport	Saravane	201	VNA	VLSV	15.70944	106.41167	612
8685	Lisboa-Oriente	Lisboa	96			38.7	9.1833	6
8686	Lisboa-Oriente	Lisboa-Oriente	96			38.7	-9.1833	6
